uri,followers,genres,name,popularity
spotify:artist:2a0fbijQhcaj1hOFp5b3id,24901,"['progressive trance', 'trance', 'uplifting trance', 'vocal trance']",4 Strings,48
spotify:artist:2I5A4xP3QGJEDKGhhXMAVr,11789,"['contemporary jazz', 'contemporary post-bop', 'german jazz', 'jazz piano', 'vocal jazz']",Jacky Terrasson,48
spotify:artist:2gzxBoK71ohENPlxlshHV7,35266,"['experimental pop', 'indie garage rock']",Jerry Paper,48
spotify:artist:2CQAfzpwwaMxj3YNlb4Gbj,45388,"['abstract hip hop', 'hip pop', 'minnesota hip hop']",Dessa,48
spotify:artist:2Ve76xf8WEVRRfanpQHgLs,10580,[],Sebastian Kole,48
spotify:artist:2uNpV18izVIP7DNusoWbT5,14314,"['motown', 'northern soul']",Bobby Hebb,48
spotify:artist:2KNrpdPEKndErPWFHkpvj6,18274,[],Rob Curly,48
spotify:artist:2j9QVMZlqIj4Cb9UISBrXK,74005,"['filmi', 'modern bollywood', 'sufi']",Clinton Cerejo,48
spotify:artist:2qV7axHq9Jk7QqFcB3f05A,76684,['indie rock'],The Zutons,48
spotify:artist:31tVXduq7FmEznjanEBQJA,27602,[],Scattle,48
spotify:artist:3GpMtIOC5ZLvMBMI7IxPvA,32829,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride']",Art Pepper,48
spotify:artist:2GE6MAdyGzeXpY9TwIYd3l,33864,"['chillwave', 'indie dream pop', 'indietronica', 'nu gaze', 'vancouver indie']",Teen Daze,48
spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,110794,"['indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'stomp and holler']",Coconut Records,48
spotify:artist:2rxtSTPBJawYhQAXIpgEAi,65496,"['alternative emo', 'dreamo', 'emo', 'neon pop punk', 'new jersey indie', 'pop punk', 'screamo']",The Early November,48
spotify:artist:2Hbxyk7qJ22i8wFEqgM3vC,17633,['country pop'],Charles Kelley,48
spotify:artist:3EN8pUGJtYWutzf2fUxrDH,15819,"['brostep', 'electro house', 'electronic trap', 'vapor twitch', 'zapstep']",Moody Good,48
spotify:artist:2DcAdoxP41GECOfZt2MhQL,23803,"['charlotte nc indie', 'chillhop', 'wonky']",Dirty Art Club,48
spotify:artist:2NZMqINcyfepvLxQJdzcZk,36156,['deep dubstep'],Lensko,48
spotify:artist:2zpFG5cvw00QmrYTUsjApa,79967,"['classic girl group', 'disco', 'motown', 'philly soul', 'quiet storm']",The Three Degrees,48
spotify:artist:2EvbFiMccizWo76HwbEaJX,43446,['hmong pop'],Stevie Hoang,48
spotify:artist:2KOxHm9lGE9lFZDQdebD6B,11548,"['devon indie', 'uk americana']",Wildwood Kin,48
spotify:artist:2B0PgHZi2zaDqjKe86Gaip,110094,"['acid jazz', 'big beat', 'downtempo', 'electro swing', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",Mr. Scruff,48
spotify:artist:2THFBUqLbOmogiKIQdFCWA,30293,"['banda', 'deep regional mexican', 'norteno', 'regional mexican']",Los Dinamicos Del Norte,48
spotify:artist:2vDXLZ9mI3CdTPPIzFUKlY,31894,"['deep euro house', 'deep tropical house', 'leipzig electronic', 'tropical house']",Lexer,48
spotify:artist:3FsQX7FsrZAzTU9ah45P7O,24638,"['atl hip hop', 'dirty south rap', 'pop rap', 'southern hip hop']",Disturbing Tha Peace,48
spotify:artist:2OFEXARoSZyZLR6S0oV2R7,68396,"['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",Tom Swoon,48
spotify:artist:2a9bCkqCkLvXM0s3uPvR7M,11550,['deep indie singer-songwriter'],Elizaveta,48
spotify:artist:5ADSZA6X6nJBe7pTgcE6nA,97162,"['grupera', 'norteno', 'tejano']",Emilio Navaira,48
spotify:artist:3JxNeLgMuJI0DEmDt9dLzc,35863,[],Remady,48
spotify:artist:0GMSpOzEVXA4kboHiyvddO,47200,"['anthem worship', 'ccm', 'christian pop']",Blanca,48
spotify:artist:5DOQ7jQ2pnXaiJiIoiEQjz,16544,['country pop'],Charles Esten,48
spotify:artist:0FcmRWJUfnCuwoXE1H2b0H,106465,"['country', 'country gospel', 'country rock']",Restless Heart,48
spotify:artist:5Do19ow5oRPYYU46jqdkwh,4013,['rock-and-roll'],Bruce Channel,48
spotify:artist:5EDkJDlRNcMs3ewliB24QA,103175,['indie r&b'],Lo-Fang,48
spotify:artist:5EiDVD35ofoSKq1KE0jcs8,12617,['kazakh pop'],Izzamuzzic,48
spotify:artist:1FcRUsTmnEQfVCH5OIKSpb,162533,"['screamo', 'trancecore']",Attack Attack!,48
spotify:artist:1DLsogyGi0pwPtwV78D8uZ,57957,"['brostep', 'catstep', 'complextro', 'deep dubstep', 'edm', 'electro house']",KDrew,48
spotify:artist:5IIP34JBy1d8kBYlAGnRaW,11096,['singaporean pop'],Linying,48
spotify:artist:5IL5awl9gUcb2ez9IgmW26,38227,"['icelandic folk', 'icelandic indie', 'icelandic pop']",Júníus Meyvant,48
spotify:artist:5Js8zUcr9OCEyoWjw3joxY,18402,"['background music', 'compositional ambient', 'focus', 'nordic post-rock']",U137,48
spotify:artist:5K2BdUwQNqXy70BX2L8BQx,56583,['gospel'],Brian Courtney Wilson,48
spotify:artist:5L67d6oZKOOmXcBcMMJdZZ,37946,"['electronic trap', 'new french touch', 'vapor soul', 'vapor twitch']",Point Point,48
spotify:artist:7F6surn3OpdyOzupSawyli,22564,"['broadway', 'hollywood', 'show tunes']",Audra McDonald,48
spotify:artist:57ms6nMdMlFD6665yAVW3B,23613,['deep groove house'],WHTKD,48
spotify:artist:545Dedst0YBWzjiyKMMVCH,1615,[],Notch,48
spotify:artist:546WiMGysEqWZTzP8hJvB2,56150,[],Mickey Avalon,48
spotify:artist:54KTsBl98buzGkELjGlnuU,87456,"['chillwave', 'indie r&b', 'indietronica', 'metropopolis']",Active Child,48
spotify:artist:55dlp5I9jyc4UjzlrcKMnq,27271,['melancholia'],Isobel Campbell,48
spotify:artist:57ZPJfidpxGJGkyjcmz68v,24469,"['ccm', 'christian pop']",David Dunn,48
spotify:artist:1HO6dUh3pea34OKnmsmjQx,929,['broadway'],Charles Strouse,48
spotify:artist:1FmnkGJ5KDt1eCHJQVyAbk,29688,['rock alternatif francais'],Shake Shake Go,48
spotify:artist:1HJHwWck1EY096ea2iPAHO,69899,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul jazz', 'stride', 'swing', 'vocal jazz']",Clifford Brown,48
spotify:artist:58mMrwemoGIcDpvfHe46u4,21819,['rva indie'],Matthew E. White,48
spotify:artist:1GrQQZ7U31WfQPQbd3MHx9,7799,[],BKAYE,48
spotify:artist:7Jbs4wPCLaKXPxrTxZ2zaa,45182,"['classic uk pop', 'disco', 'hi-nrg']",Tina Charles,48
spotify:artist:7JMPwFdbHhPe46HDJXKhA5,6962,"['deep groove house', 'house', 'uk dance']",Black Saint,48
spotify:artist:1BjaGDkxwa2fb2pSCXlFXb,16273,[],Chet Porter,48
spotify:artist:5gSzpQeKekCGJTR9hcWwKF,53058,[],Concorde,48
spotify:artist:5cxol8ruhBU1QpUick7A42,7109,[],Giselle,48
spotify:artist:5WM5zPOswRcPu07rxP2dQv,167165,['comic'],Hugh Laurie,48
spotify:artist:16PcI6JjJuUfPlsX8Ffvfl,98191,"['doom metal', 'neo-psychedelic', 'psychedelic doom', 'retro metal', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock', 'uk doom metal']",Uncle Acid & The Deadbeats,48
spotify:artist:7CtuVv4AQbupHTsr3E4d9p,14454,[],William Beckett,48
spotify:artist:5ZKMPRDHc7qElVJFh3uRqB,67674,"['rock-and-roll', 'rockabilly']",Wanda Jackson,48
spotify:artist:15JWT0b1GY8dOBjVtrHaca,31885,"['anthem worship', 'ccm', 'christian alternative rock', 'christian hard rock', 'christian music', 'christian pop', 'christian rock']",7eventh Time Down,48
spotify:artist:5aj3LEYRbuaabjjHkj5oE1,78027,"['alternative dance', 'big beat', 'electronica', 'techno', 'trip hop']",Death In Vegas,48
spotify:artist:2933wDUojoQmvqSdTAE5NB,143794,"['downtempo', 'electronica']",DARKSIDE,48
spotify:artist:5cAtakaadWHJLxmGKrKcX7,111377,"['escape room', 'new orleans funk']",Tank and The Bangas,48
spotify:artist:5dGsIOepO9ufQlXjW8KrPL,7986,['german dance'],Neptunica,48
spotify:artist:7BLOa6FxCbMnowidkQfLIA,442399,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",Gerald Levert,48
spotify:artist:5de5W8sgXIMq9dgMR0Wml0,69332,"['jam band', 'jamgrass', 'progressive bluegrass']",Keller Williams,48
spotify:artist:5dlzTgw97q5k5ws89Ww1UK,59459,"['celtic', 'celtic rock', 'irish folk']",Gaelic Storm,48
spotify:artist:5eVh2c6WuigJCj1WrHfnd5,43863,"['jewish pop', 'judaica']",Yaakov Shwekey,48
spotify:artist:5eerVxtb9lY9p6D7m89Bs7,35098,"['art pop', 'art rock', 'chamber pop', 'chamber psych', 'electra', 'electropop', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'norwegian experimental']",Jenny Hval,48
spotify:artist:5fuQrhMRYMtoO9uOlFad4P,93612,"['post-hardcore', 'progressive post-hardcore', 'screamo']",The Fall of Troy,48
spotify:artist:132sZpCaM8ie6byAEcOcRs,59219,['alternative dance'],HÆLOS,48
spotify:artist:173M6tvnbPT1Wp5ucD0uAS,8278,"['deep tropical house', 'tropical house']",Sebastien,48
spotify:artist:5UyjnQfu4OsLGiOi3sIoEN,20826,"['chillstep', 'vapor twitch', 'wave']",Aether,48
spotify:artist:5MAp6rMiUJjRLXMWtArXRS,34805,"['dfw rap', 'dirty south rap', 'pop rap', 'southern hip hop', 'trap']",Dorrough Music,48
spotify:artist:1BSXtdFlVDUOS6g1T3tmME,149744,"['candy pop', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']",We Are The In Crowd,48
spotify:artist:1BPsbKiNgav1TY1ITIU8C5,9735,"['electropop', 'vapor soul']",Benji Lewis,48
spotify:artist:1BEohdSWSBggmO979tzRwW,398563,"['dance pop', 'k-pop', 'k-pop girl group']",miss A,48
spotify:artist:1AqDIElf5SS51c2fpG6WQw,31351,"['charanga', 'cuban rumba', 'modern salsa', 'salsa cubana', 'timba', 'tropical']",David Calzado y su Charanga Habanera,48
spotify:artist:1AhYnfs5mzb3ennyLFXlYD,39085,"['flamenco', 'flamenco guitar', 'new age', 'rumba']",Ottmar Liebert,48
spotify:artist:1Agf8ZtreYoKAXgpeAd7GA,125356,"['gospel', 'praise']",VaShawn Mitchell,48
spotify:artist:5OSQDUNmll299ldFIF1Dau,185416,"['neo classical metal', 'progressive metal']",Trans-Siberian Orchestra,48
spotify:artist:5PPCkoOKabpGGhqrUwSikz,77147,"['anti-folk', 'folk punk', 'folk-pop', 'indie folk', 'olympia wa indie']",Kimya Dawson,48
spotify:artist:5RCdjio4ASMQ8CFaSuAl6C,47095,"['afro dancehall', 'afropop', 'nigerian hip hop', 'nigerian pop']",D'banj,48
spotify:artist:5RQqbE8uh2NwotXk6wvYa6,339853,['social media pop'],Ricegum,48
spotify:artist:5Rr15NSbi1Xjno1AEP9u21,98426,['shimmer pop'],Dan Croll,48
spotify:artist:5S3BxZrK4hYN3fwsw8oumq,137590,"['boogaloo', 'cuban rumba', 'latin jazz', 'mambo', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Ismael Miranda,48
spotify:artist:18XyLuKeMMfkTNKTmc6yOU,16860,"['deep house', 'deep tropical house', 'groove room', 'indie soul', 'tropical house']",Sirens Of Lesbos,48
spotify:artist:18RkLKfeoUgZflWv9os25W,70446,"['afropop', 'mande pop', 'south african jazz', 'world', 'xhosa']",Miriam Makeba,48
spotify:artist:5ShkaitLUorYdZgJMqTF5E,3417,['pop edm'],Lucky Rose,48
spotify:artist:5Tz4zMiRWqiQVAymWZz99a,30910,"['escape room', 'lgbtq+ hip hop', 'shimmer pop', 'vogue']",Zebra Katz,48
spotify:artist:1Jc2HsPucRk1x7lAUd7xma,6240,[],Flyboy,48
spotify:artist:53fzjsJnjEKkA6TdncuIM4,15563,"['deep underground hip hop', 'emo rap', 'trap soul']",Jutes,48
spotify:artist:4dZrt8Ong5t7YYpvbfp0RU,50640,"['nashville sound', 'traditional country']",Chet Atkins,48
spotify:artist:1WlxlG9IzXsq9MkneOPkxc,16573,"['catstep', 'complextro', 'deep dubstep', 'electro house', 'zapstep']",Rob Gasser,48
spotify:artist:0BK94SazL2jI020Y8ezR4f,95269,"['conscious hip hop', 'hardcore hip hop']",La Coka Nostra,48
spotify:artist:7d10VF1J4LqW7vrpPOngzm,67119,['modern blues rock'],Larkin Poe,48
spotify:artist:1WCkk0zp3ukPnap26Ffe34,239111,['deep pop r&b'],Sydney Renae,48
spotify:artist:4cShXyYZpvnVZYeE3Oukns,64001,"['j-rock', 'japanese city pop']",HOTEI,48
spotify:artist:4chuPfKtATDZvbRLExsTp2,56295,"['anti-folk', 'british folk', 'folk', 'freak folk', 'new weird america', 'psychedelic folk', 'traditional folk']",Vashti Bunyan,48
spotify:artist:1W2FTsCUlviVRhHNjZwWiN,93666,"['christian music', 'nz pop', 'worship']",Brooke Fraser,48
spotify:artist:1Vxf1UfzcxqzqItoOA0DDT,32269,"['electronic trap', 'vapor twitch']",Vindata,48
spotify:artist:1ViF5mdcW7pEn7md71YjOL,55422,"['acid jazz', 'big beat', 'electro jazz', 'electronica', 'ninja', 'nu jazz', 'trip hop']",Kid Loco,48
spotify:artist:4ZeB1hzT2mSZrf7wszOqHs,18703,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop', 'vapor soul']",Mating Ritual,48
spotify:artist:1VXCIEol192OgSF9VzowGV,16392,"['anthem worship', 'ccm', 'christian pop', 'world worship']",River Valley Worship,48
spotify:artist:4fmvA5uVlZUNsje29D1PaW,41017,"['canadian electropop', 'electropop', 'indie quebecois', 'quebec indie']",Milk & Bone,48
spotify:artist:0BqALs1lInR9TTOulUADH7,26071,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz trio', 'soul jazz', 'stride']",Ahmad Jamal Trio,48
spotify:artist:4fw9oPmbbmHW5aAJpkJdlI,88047,"['dreamo', 'indie folk', 'indie pop', 'indie rock', 'indy indie', 'modern rock', 'stomp and holler']",Margot & The Nuclear So And So's,48
spotify:artist:4gQ8biCMcMrOuBdJx639Q0,51259,"['alternative country', 'country rock', 'new americana', 'outlaw country', 'red dirt', 'roots americana', 'roots rock', 'texas country', 'traditional country']",Ray Wylie Hubbard,48
spotify:artist:4gWAItIMhYCdD82T8tvv3T,395839,"['post-teen pop', 'viral pop']",Lucy Hale,48
spotify:artist:4iaDWP59Z3e62DW7YWDbIE,54465,"['indie garage rock', 'neo-psychedelic']",Post Animal,48
spotify:artist:4aBx7mA6lUOVhEsjokZrXb,81018,"['brostep', 'edm', 'electro house', 'electronic trap', 'filthstep', 'zapstep']",MUST DIE!,48
spotify:artist:4ZUg3IUvAPAl8coXQAxaXd,8500,['progressive electro house'],Lucas Nord,48
spotify:artist:4TROLx8HvrnfGGNo2ngL2N,27195,['pop rock'],Shawn Mullins,48
spotify:artist:7fTcs8dn9y6XuB2IqZMzBq,65659,['pop punk'],SR-71,48
spotify:artist:4R0EwsTKt1LIFcdezmuezM,55972,"['bass trap', 'electronic trap']",Grandtheft,48
spotify:artist:7fSjnDr8tBO37Xbb2UXuYr,20631,"['freak folk', 'indie folk', 'indie rock', 'neo-psychedelic', 'stomp and holler']",Richard Swift,48
spotify:artist:4SQxI8xg6LcSWL3KuGVHLa,184293,"['idol', 'neo mellow', 'pop rock', 'talent show']",David Cook,48
spotify:artist:0AfNNw1LS2i9KW4icd7inD,23246,"['disco house', 'filter house', 'nu disco']",Fred Falke,48
spotify:artist:7eU5CvFPPiqSqnKiNmZNy7,79116,"['chicano rap', 'latin hip hop', 'mexican hip hop']",Dyablo,48
spotify:artist:1Y2yzHPbBWZouNYTOGFq7u,30300,"['boogaloo', 'colombian rock', 'latin jazz', 'salsa colombiana']",La-33,48
spotify:artist:4UGoqrmNHDJ166XD6DtZni,32199,"['epicore', 'scorecore', 'soundtrack']",John Murphy,48
spotify:artist:4V41s4NEnbEnbTFErZbbZ5,24179,"['broadway', 'show tunes']",The Original Broadway Cast Of School Of Rock,48
spotify:artist:4VCAHkdzvJBHJAcPyvWY5s,38763,[],Tyler Carter,48
spotify:artist:4W8SeWrRZUburGZyp5JwYj,83215,"['dreamo', 'emo', 'neon pop punk', 'pop emo', 'pop punk', 'screamo', 'south dakota indie']",The Spill Canvas,48
spotify:artist:4Wfq6fHhifS8MmQOcJ18TP,79486,"['country', 'country gospel', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']",John Conlee,48
spotify:artist:4WoGga7UeRcmjD4ufif4nG,58483,"['adult standards', 'big band', 'easy listening', 'jazz trombone', 'lounge', 'stride', 'swing', 'vocal jazz']",Tommy Dorsey,48
spotify:artist:0B3Y1kxlIzgb8enwxo7Kks,37692,['regional mexican pop'],Cheyo Carrillo,48
spotify:artist:4XIIdT0K7u7d1Tz5Vfx0JG,47601,"['brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop', 'vapor twitch']",Minnesota,48
spotify:artist:1Ss8sy3C3XXQgxYRwjDln8,24992,"['electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'vapor soul']",Ralph,48
spotify:artist:1SPVRGHIGb9TJxBKQ9O9XT,32460,"['gymcore', 'post-screamo']",Through Fire,48
spotify:artist:4kNRotUiNCcfZhnpJJTDtl,71042,"['country', 'country gospel', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']",Vern Gosdin,48
spotify:artist:502FY8XQYRxClWgolQ3Hf2,61207,"['country gospel', 'nashville sound', 'traditional country']",Lynn Anderson,48
spotify:artist:4v1YZL83eLyemlt32wWAoA,56290,"['chanson', 'dutch pop', 'french indie pop']",Keren Ann,48
spotify:artist:0Dy94lW3txJhWQHqNXP1BT,106668,"['british soul', 'neo soul']",Laura Mvula,48
spotify:artist:4vLVxKPowMj14Ou1NNUxuc,7025,['hollywood'],Cast Of The Motion Picture Rent,48
spotify:artist:1N2FgBLehaq77UEdJhCt7f,62809,"['art pop', 'britpop', 'dream pop', 'electronica', 'electropop', 'new wave pop']",Saint Etienne,48
spotify:artist:1MlV4b7HGi4AiZWXholyVu,45018,"['canadian hip hop', 'deep underground hip hop', 'milwaukee hip hop', 'trap soul', 'underground hip hop']",IshDARR,48
spotify:artist:4zq1okwemKSJbZFDQrp7f2,61212,"['boogaloo', 'mambo', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Tito Gomez,48
spotify:artist:0CV4DAO1wV3ikZGYIkMtmh,62527,['wrestling'],John Cena,48
spotify:artist:528t5c0zyuG9beehtth4Za,110558,"['emo', 'pop punk', 'post-hardcore', 'screamo']",Finch,48
spotify:artist:1KeIof0zqga5ojkmOKg88P,22322,['classic belgian pop'],Plastic Bertrand,48
spotify:artist:52K4ArhA4OgMO7AsyEgqCT,49855,"['dance rock', 'new romantic', 'new wave', 'new wave pop']",Bow Wow Wow,48
spotify:artist:52oVYHQ99ORZzeig2YGo4R,146810,"['ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Colton Dixon,48
spotify:artist:52pRSMo0NAUvqFzScMm8Iz,22308,['deep pop r&b'],Marvin Dark,48
spotify:artist:52wHLjXBRtdLP9VXX4Uosn,48125,['electro latino'],Dr. Bellido,48
spotify:artist:538d30rb03lrsD9u8Yipar,45268,"['alternative r&b', 'pinoy r&b']",June Marieezy,48
spotify:artist:1KA3WXYMPLxomNuoE22LYd,66334,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional country', 'traditional folk']",Gram Parsons,48
spotify:artist:53Pdb9rdy3SWEzBtyKk1om,21865,"['country pop', 'redneck']",Jacob Bryant,48
spotify:artist:1NtYiv70buGwaMspHuD49I,17404,['comic'],Rob Cantor,48
spotify:artist:7M7UXUwtz3Wb25PVS8dwHs,25118,"['anthem worship', 'ccm', 'world worship']",SEU Worship,48
spotify:artist:4mZ4qW2RrJS1nmHvltMvJ2,96751,"['colombian pop', 'cumbia', 'latin', 'pop reggaeton']",Bonka,48
spotify:artist:4nZN9kln8toEzOifhWG2uF,61587,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'nashville sound']",Patti Page,48
spotify:artist:4nqY8hkQNkHaDq4fdVxdYr,135639,"['deathcore', 'groove metal', 'melodic metalcore']",Carnifex,48
spotify:artist:4nxZciIJ63XsyL0YfKCkgJ,27136,['reggaeton flow'],EZ El Ezeta,48
spotify:artist:1QM03lnjHcx2l52sWaW5V5,2828,['indie poptimism'],sirenXX,48
spotify:artist:4phr5rAgWhcZtWJu8w8lKv,72253,"['new romantic', 'new wave pop']",Swing Out Sister,48
spotify:artist:4q7PS6zi0CyrEo23orQCkW,24992,"['ccm', 'christian alternative rock', 'christian music', 'christian relaxative', 'roots worship', 'world worship', 'worship']",Travis Cottrell,48
spotify:artist:1PqdKx88nAgPolRy079lMl,42802,"['jazz trumpet', 'lounge']",Herb Alpert,48
spotify:artist:4rC8J4M4aOqsQSCP4yoyJI,48516,"['acid house', 'chicago house', 'electroclash', 'electronica', 'new rave']",Felix Da Housecat,48
spotify:artist:1PNvaesh1mkKZucGhBuqgD,19167,"['electropop', 'escape room', 'hyperpop']",Danny L Harle,48
spotify:artist:4rs1K6gDzLY5VnCMSC80o7,59796,"['chillwave', 'indie pop', 'indietronica', 'modern rock', 'philly indie', 'shimmer pop']",Vacationer,48
spotify:artist:1PAn2z7cLcCoRWdGpUU7Qb,12155,"['indie electropop', 'pop edm']",Griffin Stoller,48
spotify:artist:4tT8fWyOy0hVI7jo9fJmXX,24860,"['anti-folk', 'folk punk']",Mal Blum,48
spotify:artist:7MRDkEKtdsGcYn11A4qgUL,119160,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']",The Downtown Fiction,48
spotify:artist:4txutWV4bAiqr9ZIyZH8zS,14790,['anthem worship'],Life.Church Worship,48
spotify:artist:5gRGeLfkGBsUOv9aJieEey,7973,[],MOSSS,48
spotify:artist:5gcDZA9xXCOspWgQilUYIu,57976,"['australian indie', 'australian indie rock']",The Preatures,48
spotify:artist:6YXarbjg36ODFPez0PnOlD,134663,"['death metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'metal', 'speed metal', 'swedish death metal', 'swedish metal']",At The Gates,48
spotify:artist:0fyqyjD7pbaVzbu94ylWQR,104448,"['album rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'roots rock', 'soft rock']",Poco,48
spotify:artist:0fPK3TAseRcy6sAS8U8pEw,8735,['heartland rock'],John Cafferty,48
spotify:artist:0ecbvwhuhiEAWOLHlRXpqD,139525,"['glam metal', 'hard rock', 'sleaze rock']",STEELHEART,48
spotify:artist:0eRbECAGCLLiTyVXPBRexU,39584,['new orleans jazz'],Jon Batiste,48
spotify:artist:0PA28tQBY65NmvLi0xvuX9,25505,['pop rap'],Chip Tha Ripper,48
spotify:artist:0PFFKJfJZU5TbgQXIw8cBr,4822,['canadian folk'],Twin Bandit,48
spotify:artist:6Y4bCmUNPDKqc7dHkVvgim,25305,"['acoustic pop', 'folk-pop', 'lilith']",Erin McCarley,48
spotify:artist:0OiS4KHxViIFnJooFTXl7V,37255,"['alternative hip hop', 'boom bap', 'conscious hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'underground rap']",Ras Kass,48
spotify:artist:0d7aBBLFcc4dlETnae6zcH,63577,"['abstract hip hop', 'anti-folk', 'bay area indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'stomp and holler']",WHY?,48
spotify:artist:6xqpdCiMM646Q6nAD5n3vO,27272,['indie anthem-folk'],The Beach,48
spotify:artist:6bGcpvHbRHg8s0wiNyIZK1,119529,['britpop'],Kula Shaker,48
spotify:artist:6bJUzb3mLEYCkTAp7eNJgO,86773,"['dance rock', 'freestyle', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",Information Society,48
spotify:artist:6ckI88Ggj8DPe0TNAAVkjn,23475,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",ALPHA 9,48
spotify:artist:6csA2rxNLkQJXeEa7lyGXn,49402,"['bubblegum dance', 'europop', 'girl group', 'uk garage']",Mis-Teeq,48
spotify:artist:6SJnjpekgnONgNtxKeMP8m,75181,"['bass trap', 'brostep', 'catstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filthstep', 'zapstep']",Dodge & Fuski,48
spotify:artist:6RDNTAgm2s6ae71nXWGnJD,21108,['uk dance'],Alex Metric,48
spotify:artist:0b9ukmbg0MO5eMlorcgOwz,125551,"['dance-punk', 'disco house', 'electro house', 'filter house', 'new rave', 'ninja']",Mr. Oizo,48
spotify:artist:6IRQiyNmNGjGlrmEl0iArm,8730,['soft rock'],Randy VanWarmer,48
